hora;fechamento;ganho;perda
2018-01-18T17:00:00.0000000Z;0.09140521624442058;0;1
2018-01-18T18:00:00.0000000Z;0.09112092260524515;0;1
2018-01-18T19:00:00.0000000Z;0.09084513241494867;0;1
2018-01-18T20:00:00.0000000Z;0.09137046052449778;1;0
2018-01-18T21:00:00.0000000Z;0.09145985592864235;1;0
2018-01-18T22:00:00.0000000Z;0.09119411899462405;0;1
2018-01-18T23:00:00.0000000Z;0.09031038673491089;0;1
2018-01-19T00:00:00.0000000Z;0.09061391997877966;1;0
2018-01-19T01:00:00.0000000Z;0.09120241940580281;1;0
2018-01-19T02:00:00.0000000Z;0.09125190911321222;1;0
